id,title,vote_count,vote_average,popularity,day_of_week,release_month,release_year,return,budget,release_date,revenue
81220,Everything Put Together,2.0,5.0,0.118774,Viernes,noviembre,2001,0.0,500000.0,2001-11-02,0.0
25,Jarhead,776.0,6.6,9.997032,Viernes,noviembre,2005,1.3456944166666667,72000000.0,2005-11-04,96889998.0
105299,Siblings,5.0,5.8,1.435388,Martes,septiembre,2004,0.0,500000.0,2004-09-14,0.0
15083,Ushpizin,5.0,6.3,0.245122,Domingo,julio,2004,0.0,0.0,2004-07-11,0.0
9982,Chicken Little,974.0,5.6,18.584609,Viernes,noviembre,2005,2.096217766666667,150000000.0,2005-11-04,314432665.0
13994,Romance & Cigarettes,33.0,6.0,2.36594,Martes,septiembre,2005,0.0,0.0,2005-09-13,2945242.0
73473,To The Other Side,4.0,5.9,0.215468,Martes,marzo,2004,0.0,0.0,2004-03-09,0.0
12877,Dead Man's Shoes,155.0,7.2,12.655746,Miércoles,septiembre,2004,0.0,0.0,2004-09-29,0.0
11661,Joyeux Noël,216.0,7.2,7.846226,Miércoles,noviembre,2005,0.8049615909090909,22000000.0,2005-11-09,17709155.0
5620,Count Dracula,21.0,6.2,5.419176,Viernes,abril,1970,0.0,0.0,1970-04-03,0.0
23220,The Brides of Dracula,46.0,6.2,2.966154,Viernes,enero,1960,0.0,0.0,1960-01-01,0.0
43440,The Stratton Story,7.0,6.1,0.713887,Miércoles,junio,1949,0.0,0.0,1949-06-01,0.0
39261,The House That Dripped Blood,27.0,6.3,1.2985,Miércoles,junio,1971,0.0,0.0,1971-06-16,0.0
54801,Night of the Big Heat,13.0,5.4,1.650251,Lunes,mayo,1967,0.0,0.0,1967-05-01,0.0
28667,The Gorgon,36.0,6.4,2.490568,Domingo,octubre,1964,0.0,0.0,1964-10-18,0.0
38761,Night of the Lepus,25.0,4.9,1.179811,Miércoles,octubre,1972,0.0,0.0,1972-10-04,0.0
7974,The Match Factory Girl,40.0,7.0,2.994887,Jueves,septiembre,1990,0.0,474700.0,1990-09-20,0.0
60409,Zombie and the Ghost Train,3.0,7.7,0.231318,Viernes,julio,1991,0.0,0.0,1991-07-26,0.0
44389,Highball,4.0,4.5,0.311732,Miércoles,enero,1997,0.0,0.0,1997-01-01,0.0
10060,Get Rich or Die Tryin',188.0,6.3,9.820229,Miércoles,noviembre,2005,1.1610632,40000000.0,2005-11-09,46442528.0
46917,Sword of the Beast,13.0,7.3,1.459686,Sábado,septiembre,1965,0.0,0.0,1965-09-18,0.0
10033,Just Friends,424.0,5.9,8.208492,Miércoles,noviembre,2005,0.0,0.0,2005-11-23,50817508.0
231,Syriana,455.0,6.3,5.768575,Miércoles,noviembre,2005,1.88,50000000.0,2005-11-23,94000000.0
59388,Calamari Union,18.0,6.8,1.01438,Viernes,febrero,1985,0.0,0.0,1985-02-08,0.0
41764,The Best Intentions,10.0,6.0,1.189742,Domingo,mayo,1992,0.0,0.0,1992-05-24,0.0
28212,La Vie de Bohème,26.0,7.4,2.482245,Martes,febrero,1992,0.0,0.0,1992-02-18,0.0
68098,Menolippu Mombasaan,6.0,4.8,0.361054,Viernes,septiembre,2002,0.0,1800000.0,2002-09-06,0.0
8999,Derailed,322.0,6.1,10.600475,Viernes,noviembre,2005,2.6126852727272727,22000000.0,2005-11-11,57479076.0
8555,Creep,136.0,5.5,5.604026,Martes,agosto,2004,0.0,0.0,2004-08-10,0.0
4348,Pride & Prejudice,1406.0,7.8,14.439083,Viernes,septiembre,2005,4.326712392857143,28000000.0,2005-09-16,121147947.0
47540,Keep Your Distance,5.0,3.7,5.558013,Viernes,septiembre,2005,0.0,2500000.0,2005-09-02,0.0
10064,Edison,82.0,5.4,5.394304,Viernes,julio,2005,0.0,0.0,2005-07-29,0.0
125300,Hi-Life,2.0,4.0,0.602657,Viernes,noviembre,1998,0.0,0.0,1998-11-27,0.0
9885,Wolf Creek,288.0,6.1,7.483385,Sábado,enero,2005,27.762648,1000000.0,2005-01-01,27762648.0
9392,The Descent,1029.0,6.9,8.794041,Viernes,julio,2005,0.0,0.0,2005-07-08,0.0
47473,Summer Interlude,24.0,7.6,1.442357,Lunes,octubre,1951,0.0,0.0,1951-10-01,0.0
20347,Takeshis',17.0,6.2,6.535144,Viernes,septiembre,2005,0.0,0.0,2005-09-02,0.0
14837,Forty Guns,21.0,6.3,2.055948,Domingo,septiembre,1957,0.0,0.0,1957-09-01,0.0
674,Harry Potter and the Goblet of Fire,5758.0,7.5,24.903058,Sábado,noviembre,2005,5.9728069066666665,150000000.0,2005-11-05,895921036.0
24625,Dinner with Friends,13.0,5.2,5.77754,Lunes,enero,2001,0.0,0.0,2001-01-01,0.0
69,Walk the Line,732.0,7.3,11.476443,Martes,septiembre,2005,6.658531535714285,28000000.0,2005-09-13,186438883.0
1833,Rent,159.0,6.7,9.530278,Miércoles,noviembre,2005,0.7917655,40000000.0,2005-11-23,31670620.0
44163,A Story of Floating Weeds,13.0,6.3,0.542256,Viernes,noviembre,1934,0.0,0.0,1934-11-23,0.0
65045,My Mother's Smile,9.0,6.4,0.647701,Martes,enero,2002,0.0,0.0,2002-01-01,0.0
46591,Fists in the Pocket,23.0,8.4,1.399107,Domingo,octubre,1965,0.0,0.0,1965-10-31,0.0
6795,Zathura: A Space Adventure,808.0,6.1,10.695639,Domingo,noviembre,2005,0.9895615538461539,65000000.0,2005-11-06,64321501.0
11421,CRAZY,142.0,7.4,6.844818,Viernes,mayo,2005,0.0,0.0,2005-05-27,0.0
7301,Lonesome Jim,26.0,6.4,3.624575,Miércoles,noviembre,2005,0.0,0.0,2005-11-16,0.0
108843,Our Vines Have Tender Grapes,5.0,3.9,0.471653,Jueves,septiembre,1945,0.0,0.0,1945-09-06,0.0
16156,Sarah Silverman: Jesus Is Magic,16.0,6.8,0.861427,Viernes,febrero,2005,0.0,0.0,2005-02-11,0.0
24618,Bee Season,26.0,5.2,2.308846,Sábado,septiembre,2005,0.4897849285714286,14000000.0,2005-09-03,6856989.0
1420,Breakfast on Pluto,77.0,7.0,4.984987,Sábado,septiembre,2005,0.0,0.0,2005-09-03,0.0
9005,The Ice Harvest,83.0,5.8,8.485861,Miércoles,noviembre,2005,0.0,0.0,2005-11-23,0.0
13499,"Yours, Mine & Ours",233.0,5.7,10.238422,Miércoles,noviembre,2005,1.6006389333333333,45000000.0,2005-11-23,72028752.0
17952,In The Mix,21.0,4.5,7.461749,Miércoles,noviembre,2005,0.0,0.0,2005-11-23,0.0
7548,The Libertine,128.0,5.9,4.451619,Jueves,septiembre,2004,0.0,0.0,2004-09-16,0.0
20436,First Descent,2.0,6.0,0.226138,Viernes,diciembre,2005,0.0,0.0,2005-12-02,739690.0
7010,The Wild Geese,62.0,6.3,13.696437,Miércoles,julio,1978,0.0,10000000.0,1978-07-05,0.0
6529,Hondo,42.0,6.3,3.768829,Miércoles,noviembre,1953,0.0,0.0,1953-11-25,0.0
20345,The Bird with the Crystal Plumage,90.0,7.1,5.078021,Jueves,febrero,1970,0.0,500000.0,1970-02-19,0.0
15184,A Good Woman,39.0,6.0,8.759151,Jueves,enero,2004,0.0,0.0,2004-01-01,0.0
86666,Gate of Flesh,13.0,5.8,1.853596,Domingo,mayo,1964,0.0,0.0,1964-05-31,0.0
24223,Brides,8.0,6.7,1.194912,Jueves,enero,2004,0.0,0.0,2004-01-01,0.0
3124,The Evil of Frankenstein,26.0,6.5,1.816665,Miércoles,abril,1964,0.0,0.0,1964-04-08,0.0
8425,The Clockmaker of St. Paul,12.0,6.8,0.750675,Miércoles,enero,1974,0.0,0.0,1974-01-16,0.0
44710,Welcome to the Roses,24.0,5.7,3.169514,Miércoles,abril,2003,0.0,0.0,2003-04-02,0.0
2153,The Driver,91.0,7.1,6.163618,Jueves,junio,1978,0.0,0.0,1978-06-08,0.0
48121,Mondovino,5.0,6.4,0.558816,Jueves,enero,2004,0.0,0.0,2004-01-01,0.0
42489,Sounder,11.0,6.5,0.684483,Domingo,septiembre,1972,0.0,0.0,1972-09-24,0.0
116,Match Point,1134.0,7.2,9.020372,Miércoles,octubre,2005,5.6870916,15000000.0,2005-10-26,85306374.0
35124,Nazarin,23.0,7.5,1.128152,Lunes,mayo,1959,0.0,0.0,1959-05-11,0.0
43176,Ziegfeld Follies,11.0,5.0,0.852584,Lunes,agosto,1945,0.0,0.0,1945-08-13,0.0
5741,Lorna,8.0,6.8,1.59241,Viernes,septiembre,1964,0.0,60000.0,1964-09-11,0.0
20416,The Deep,63.0,5.7,10.507151,Viernes,junio,1977,0.0,0.0,1977-06-17,0.0
41189,The Dying Gaul,8.0,6.7,0.978741,Sábado,enero,2005,0.0,0.0,2005-01-01,0.0
19215,After Innocence,4.0,7.0,0.327041,Domingo,octubre,2005,0.0,0.0,2005-10-23,0.0
84090,The Citadel,4.0,6.8,0.613117,Sábado,octubre,1938,0.0,0.0,1938-10-29,0.0
61340,Beyond the Gates of Splendor,0.0,0.0,0.002354,Martes,enero,2002,0.0,0.0,2002-01-01,38.0
253250,A Southern Yankee,1.0,6.0,0.275071,Jueves,agosto,1948,0.0,0.0,1948-08-05,0.0
67,Paradise Now,63.0,6.9,3.714186,Lunes,febrero,2005,0.0,0.0,2005-02-14,3357075.0
64972,The Kid & I,3.0,5.3,1.078538,Viernes,diciembre,2005,0.0,5.0,2005-12-02,0.0
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2709.0,6.7,18.13542,Miércoles,diciembre,2005,4.16003865,180000000.0,2005-12-07,748806957.0
254,King Kong,2403.0,6.6,19.761164,Miércoles,diciembre,2005,2.657004830917874,207000000.0,2005-12-14,550000000.0
1904,Memoirs of a Geisha,670.0,7.3,7.680762,Martes,diciembre,2005,1.9087407294117646,85000000.0,2005-12-06,162242962.0
9043,The Family Stone,256.0,6.1,7.041967,Miércoles,diciembre,2005,0.0,0.0,2005-12-14,0.0
2008,The Promise,29.0,5.0,2.447818,Jueves,diciembre,2005,0.0,0.0,2005-12-15,0.0
21454,Kiss of Death,28.0,7.0,2.824732,Miércoles,agosto,1947,0.0,0.0,1947-08-27,0.0
42687,Where Were You When the Lights Went Out?,5.0,5.9,0.761123,Lunes,enero,1968,0.0,0.0,1968-01-01,0.0
27915,Cuban Rafters,2.0,9.0,0.525869,Viernes,abril,2002,0.0,0.0,2002-04-12,62153.0
14695,Havoc,80.0,5.1,11.576336,Domingo,octubre,2005,0.0,9000000.0,2005-10-16,0.0
27031,Samurai Rebellion,38.0,7.9,3.411366,Sábado,mayo,1967,0.0,0.0,1967-05-27,0.0
55396,Koirankynnen leikkaaja,4.0,6.8,0.435044,Jueves,febrero,2004,0.0,0.0,2004-02-12,0.0
917,Mother India,11.0,6.8,0.97758,Miércoles,febrero,1957,0.0,0.0,1957-02-13,0.0
17595,Cowards Bend the Knee,3.0,8.0,1.350831,Miércoles,enero,2003,0.0,0.0,2003-01-01,0.0
43322,A Generation,12.0,7.0,0.832219,Miércoles,enero,1955,0.0,0.0,1955-01-26,0.0
43118,"Ivan the Terrible, Part II: The Boyars' Plot",21.0,7.0,1.701091,Viernes,junio,1958,0.0,0.0,1958-06-06,0.0
19058,Down,18.0,4.1,1.158196,Viernes,mayo,2001,0.010877933333333333,15000000.0,2001-05-11,163169.0
36826,The Loveless,5.0,5.7,0.845368,Viernes,agosto,1981,0.0,0.0,1981-08-07,0.0
22908,A Room for Romeo Brass,18.0,7.3,0.808056,Lunes,agosto,1999,0.0,0.0,1999-08-23,0.0
42234,Dona Flor and Her Two Husbands,13.0,6.2,0.72351,Lunes,noviembre,1976,0.0,0.0,1976-11-22,0.0
9515,The Matador,137.0,6.2,3.867472,Jueves,mayo,2005,1.7297244,10000000.0,2005-05-12,17297244.0
16151,Look Both Ways,11.0,5.3,0.617625,Jueves,marzo,2005,0.0,0.0,2005-03-03,0.0
29595,Wal-Mart: The High Cost of Low Price,24.0,6.9,1.977106,Viernes,noviembre,2005,0.0,0.0,2005-11-04,0.0
9721,7 Seconds,51.0,4.3,4.673777,Martes,junio,2005,0.0,13000000.0,2005-06-28,0.0
20858,8 Million Ways to Die,23.0,5.6,9.328747,Viernes,abril,1986,0.0,18000000.0,1986-04-25,0.0
35896,Beyond the Forest,9.0,5.9,0.913724,Viernes,octubre,1949,0.0,0.0,1949-10-21,0.0
80316,Phffft!,4.0,7.5,0.528521,Miércoles,noviembre,1954,0.0,0.0,1954-11-10,0.0
23478,Mozart and the Whale,41.0,6.5,8.334487,Sábado,septiembre,2005,0.007080583333333334,12000000.0,2005-09-10,84967.0
92272,The Organization,6.0,7.2,8.307157,Miércoles,octubre,1971,0.0,0.0,1971-10-20,0.0
84847,Cinderella Liberty,4.0,6.8,0.485032,Martes,diciembre,1973,0.0,0.0,1973-12-18,0.0
43812,Knute Rockne All American,8.0,6.2,0.908996,Sábado,octubre,1940,0.0,0.0,1940-10-05,0.0
23606,A Scene at the Sea,27.0,7.1,1.619846,Sábado,octubre,1991,0.0,0.0,1991-10-19,0.0
2777,Birdcage Inn,17.0,6.3,2.155611,Sábado,octubre,1998,0.0,0.0,1998-10-31,0.0
25651,Real Fiction,8.0,4.5,1.397031,Sábado,junio,2000,0.0,0.0,2000-06-24,0.0
25650,Address Unknown,17.0,7.2,1.775879,Sábado,junio,2001,0.0,0.0,2001-06-02,0.0
8290,Don't Look Now: We're Being Shot At,234.0,7.8,7.727202,Miércoles,diciembre,1966,0.0,0.0,1966-12-07,0.0
17382,They Died with Their Boots On,20.0,6.1,2.454775,Sábado,noviembre,1941,0.0,0.0,1941-11-01,0.0
8053,The Three Burials of Melquiades Estrada,180.0,7.0,9.117934,Jueves,noviembre,2005,0.8024099333333333,15000000.0,2005-11-17,12036149.0
20003,House of Strangers,15.0,5.5,1.58585,Viernes,julio,1949,0.0,0.0,1949-07-01,0.0
43350,Lili,13.0,6.0,4.855811,Viernes,julio,1953,0.0,0.0,1953-07-10,0.0
11466,Slim Susie,20.0,7.2,1.875525,Viernes,octubre,2003,0.0,0.0,2003-10-03,0.0
21040,Executive Protection,9.0,6.3,1.723103,Viernes,agosto,2001,0.0,0.0,2001-08-10,0.0
13653,The Aura,42.0,6.9,3.240132,Jueves,septiembre,2005,0.0,0.0,2005-09-15,0.0
36775,The Ambushers,7.0,4.6,0.916421,Viernes,diciembre,1967,0.0,0.0,1967-12-22,0.0
56373,Day of Anger,31.0,6.4,2.897529,Martes,diciembre,1967,0.0,0.0,1967-12-19,0.0
612,Munich,706.0,7.0,9.668761,Jueves,diciembre,2005,1.862270157142857,70000000.0,2005-12-22,130358911.0
9899,The Producers,153.0,6.1,5.037224,Domingo,diciembre,2005,0.8457407777777778,45000000.0,2005-12-25,38058335.0
546,Transamerica,149.0,6.9,7.398205,Viernes,diciembre,2005,13.350369,1000000.0,2005-12-23,13350369.0
2800,Rumor Has It...,309.0,5.3,6.158212,Viernes,diciembre,2005,1.270479457142857,70000000.0,2005-12-23,88933562.0
9641,Cheaper by the Dozen 2,542.0,5.8,7.101422,Miércoles,diciembre,2005,2.1530305,60000000.0,2005-12-21,129181830.0
7552,Fun with Dick and Jane,639.0,5.9,13.473381,Miércoles,diciembre,2005,2.02026112,100000000.0,2005-12-21,202026112.0
9927,The Ringer,110.0,5.6,9.605509,Viernes,diciembre,2005,0.0,0.0,2005-12-23,40442437.0
9681,Casanova,219.0,6.2,11.568302,Domingo,diciembre,2005,0.0,0.0,2005-12-25,37691644.0
10773,Mrs Henderson Presents,62.0,6.4,4.133619,Viernes,septiembre,2005,0.0,0.0,2005-09-09,0.0
18840,The White Countess,21.0,6.9,5.080754,Domingo,octubre,2005,0.0,0.0,2005-10-30,0.0
18189,Dirty Love,26.0,4.9,7.125902,Viernes,septiembre,2005,0.0,0.0,2005-09-23,0.0
4495,The Spirit of the Beehive,75.0,7.5,5.446736,Lunes,octubre,1973,0.0,0.0,1973-10-08,0.0
22014,Our Father,5.0,6.2,0.472956,Viernes,noviembre,2002,0.0,0.0,2002-11-22,0.0
18614,Interrogation,16.0,6.9,1.785426,Miércoles,diciembre,1989,0.0,0.0,1989-12-13,0.0
22975,Richard Pryor: Live in Concert,33.0,7.4,1.716494,Viernes,enero,1979,0.0,0.0,1979-01-26,0.0
10597,Kevin & Perry Go Large,49.0,5.6,3.552442,Jueves,abril,2000,0.0,0.0,2000-04-20,0.0
88953,The Ear,10.0,7.5,1.133398,Jueves,enero,1970,0.0,0.0,1970-01-01,0.0
10809,The Debutantes,6.0,4.3,0.79207,Viernes,junio,2003,0.0,0.0,2003-06-06,0.0
13925,Luxo Jr.,148.0,7.1,7.160378,Domingo,agosto,1986,0.0,0.0,1986-08-17,0.0
9687,Keeping Mum,165.0,6.5,5.742659,Viernes,diciembre,2005,109.8503076923077,169000.0,2005-12-02,18564702.0
33081,Paheli,20.0,6.3,1.436484,Viernes,junio,2005,0.0,0.0,2005-06-24,0.0
20546,Goodnight Mister Tom,16.0,6.0,1.379679,Sábado,octubre,1998,0.0,0.0,1998-10-24,0.0
20530,Late Spring,70.0,8.2,5.306325,Martes,septiembre,1949,0.0,0.0,1949-09-13,0.0
9568,The Dentist,60.0,5.1,3.040468,Viernes,junio,1996,0.0,2500000.0,1996-06-07,0.0
43899,David Copperfield,13.0,5.4,1.132759,Viernes,enero,1935,0.0,0.0,1935-01-18,0.0
107667,Family,2.0,7.0,0.452189,Martes,octubre,1996,0.0,0.0,1996-10-01,0.0
18809,How to Irritate People,10.0,6.5,1.95735,Martes,enero,1969,0.0,0.0,1969-01-21,0.0
17835,Threads,54.0,7.9,4.242601,Domingo,septiembre,1984,0.0,0.0,1984-09-23,0.0
6935,Yamakasi,140.0,5.8,7.165551,Miércoles,abril,2001,0.0,0.0,2001-04-04,0.0
20641,Love's Enduring Promise,14.0,6.8,1.934935,Sábado,noviembre,2004,0.0,0.0,2004-11-20,0.0
154105,After Image,2.0,3.0,0.272016,Martes,enero,2001,0.0,1400000.0,2001-01-23,0.0
66192,After Midnight,8.0,5.3,1.290763,Viernes,noviembre,1989,0.0,0.0,1989-11-03,0.0
11400,The New World,336.0,6.4,7.694502,Domingo,diciembre,2005,1.0178671,30000000.0,2005-12-25,30536013.0
37910,Voices of a Distant Star,62.0,6.5,3.85131,Sábado,febrero,2002,0.0,0.0,2002-02-02,0.0
90967,"When You Comin' Back, Red Ryder?",1.0,7.5,0.114547,Viernes,febrero,1979,0.0,0.0,1979-02-09,0.0
13669,Christmas in Connecticut,35.0,7.1,8.568803,Lunes,diciembre,1945,0.0,0.0,1945-12-17,0.0
60566,She,7.0,4.7,0.845834,Miércoles,junio,1935,0.0,0.0,1935-06-12,0.0
30095,Passport to Pimlico,22.0,6.8,2.23933,Miércoles,octubre,1949,0.0,0.0,1949-10-26,0.0
16665,Whisky Galore!,33.0,6.9,2.010612,Jueves,junio,1949,0.0,0.0,1949-06-16,0.0
63395,A Run for Your Money,1.0,7.0,0.306905,Miércoles,noviembre,1949,0.0,0.0,1949-11-23,0.0
43355,The Master of Ballantrae,8.0,5.5,0.326214,Jueves,enero,1953,0.0,0.0,1953-01-01,0.0
14241,7 Faces of Dr. Lao,21.0,6.9,2.124202,Miércoles,marzo,1964,0.0,0.0,1964-03-18,0.0
79406,Samurai Assassin,9.0,6.2,1.196723,Domingo,enero,1965,0.0,0.0,1965-01-03,0.0
92285,Lies My Father Told Me,0.0,0.0,1e-06,Viernes,septiembre,1975,0.0,0.0,1975-09-26,0.0
42269,We All Loved Each Other So Much,29.0,8.2,2.156368,Martes,enero,1974,0.0,0.0,1974-01-01,0.0
38785,The Boys of Baraka,2.0,6.5,0.077318,Viernes,marzo,2005,0.0,0.0,2005-03-11,0.0
55544,Tartuffe,8.0,7.5,0.921315,Viernes,noviembre,1925,0.0,0.0,1925-11-20,0.0
4550,Sympathy for Lady Vengeance,362.0,7.4,7.400261,Viernes,julio,2005,0.0,0.0,2005-07-29,23803308.0
36380,Boys Don't Cry,19.0,7.5,1.016074,Viernes,febrero,2000,0.0,0.0,2000-02-25,0.0
68646,Superprodukcja,1.0,2.0,0.053215,Jueves,febrero,2002,0.0,0.0,2002-02-28,0.0
16433,Grand Theft Parsons,11.0,6.0,1.635064,Miércoles,junio,2003,0.0,0.0,2003-06-18,0.0
30669,Devil's Pond,9.0,5.2,1.455593,Martes,diciembre,2003,0.0,0.0,2003-12-16,0.0
78315,The Cross of Lorraine,7.0,5.6,4.480694,Viernes,noviembre,1943,0.0,0.0,1943-11-12,0.0
44345,The Cutting Edge: The Magic of Movie Editing,28.0,7.1,1.197861,Jueves,enero,2004,0.0,0.0,2004-01-01,0.0
46041,The Quiller Memorandum,22.0,6.0,8.415216,Jueves,noviembre,1966,0.0,0.0,1966-11-10,0.0
21735,49th Parallel,20.0,6.6,1.855274,Lunes,noviembre,1941,0.0,0.0,1941-11-24,0.0
6934,Yesterday,6.0,8.3,1.678469,Viernes,septiembre,2004,0.0,0.0,2004-09-03,0.0
174865,Penelope,4.0,6.8,1.381827,Jueves,noviembre,1966,0.0,4000000.0,1966-11-10,0.0
34081,Ted Bundy,38.0,5.6,3.718957,Viernes,noviembre,2002,0.0,0.0,2002-11-22,0.0
10045,District B13,572.0,6.5,7.594102,Martes,noviembre,2004,0.7986775833333334,12000000.0,2004-11-09,9584131.0
168705,BloodRayne,120.0,3.6,6.514132,Sábado,octubre,2005,0.0962168,25000000.0,2005-10-22,2405420.0
1690,Hostel,913.0,5.7,12.093928,Jueves,enero,2005,16.787277916666667,4800000.0,2005-01-06,80578934.0
9900,Grandma's Boy,222.0,6.6,6.741159,Viernes,enero,2006,0.0,0.0,2006-01-06,6538177.0
9044,Tristan & Isolde,240.0,6.4,15.672195,Viernes,abril,2006,0.9032258064516129,31000000.0,2006-04-07,28000000.0
9918,Glory Road,145.0,7.2,5.244654,Viernes,enero,2006,0.0,0.0,2006-01-13,42647449.0
17379,Last Holiday,123.0,6.4,5.53836,Viernes,enero,2006,0.8533324666666666,45000000.0,2006-01-13,38399961.0
10982,Hoodwinked!,491.0,6.0,6.398984,Viernes,diciembre,2005,3.4035858,15000000.0,2005-12-16,51053787.0
25608,April's Shower,3.0,5.0,0.996202,Miércoles,octubre,2003,0.0,0.0,2003-10-15,0.0
834,Underworld: Evolution,1548.0,6.4,12.496805,Jueves,enero,2006,2.22681602,50000000.0,2006-01-12,111340801.0
25890,Looking for Comedy in the Muslim World,12.0,5.6,1.209137,Jueves,diciembre,2005,0.0,0.0,2005-12-15,0.0
39345,Casper Meets Wendy,83.0,5.4,4.457964,Martes,septiembre,1998,0.0,0.0,1998-09-08,0.0
44940,Hell Drivers,11.0,6.8,2.115739,Martes,julio,1957,0.0,0.0,1957-07-23,0.0
26782,Shadows of Forgotten Ancestors,35.0,7.5,2.559625,Viernes,septiembre,1965,0.0,0.0,1965-09-03,0.0
37865,Buried Alive,31.0,6.0,1.963322,Miércoles,mayo,1990,0.0,0.0,1990-05-09,0.0
27742,Séance,8.0,7.6,0.846866,Lunes,agosto,2000,0.0,0.0,2000-08-07,0.0
72856,Hallelujah,2.0,2.5,0.080599,Martes,agosto,1929,0.0,0.0,1929-08-20,0.0
4772,Cul-de-sac,48.0,6.9,3.681667,Martes,febrero,1966,0.0,0.0,1966-02-01,0.0
14226,Riding Alone for Thousands of Miles,21.0,7.3,1.883227,Jueves,diciembre,2005,0.50031,7500000.0,2005-12-22,3752325.0
2455,Confidentially Yours,25.0,7.1,2.672873,Miércoles,agosto,1983,0.0,0.0,1983-08-10,0.0
12701,Revolution,22.0,5.3,2.806002,Miércoles,diciembre,1985,0.012806214285714285,28000000.0,1985-12-25,358574.0
21519,Project A,93.0,7.1,5.693875,Jueves,diciembre,1983,0.0,0.0,1983-12-22,0.0
27622,A Woman's Face,8.0,6.1,6.584553,Viernes,mayo,1941,0.0,0.0,1941-05-09,0.0
43626,Sword of Gideon,3.0,4.0,0.91119,Lunes,septiembre,1986,0.0,0.0,1986-09-01,0.0
16553,Little Manhattan,181.0,6.9,9.394353,Viernes,septiembre,2005,0.0,0.0,2005-09-30,1117920.0
25652,Crocodile,12.0,6.3,1.337021,Sábado,noviembre,1996,0.0,0.0,1996-11-16,0.0
45802,The Lower Depths,11.0,7.6,0.816702,Viernes,diciembre,1936,0.0,0.0,1936-12-11,0.0
39788,Vinci,16.0,6.9,1.599269,Viernes,septiembre,2004,0.0,0.0,2004-09-17,0.0
12517,The Ordeal,62.0,5.6,4.392346,Viernes,agosto,2006,0.0,0.0,2006-08-11,0.0
65891,The Dunwich Horror,23.0,5.1,2.150841,Miércoles,enero,1970,0.0,0.0,1970-01-14,0.0
24580,The Creeping Unknown,43.0,6.6,11.455239,Viernes,agosto,1955,0.0,0.0,1955-08-26,0.0
11246,Hellraiser: Hellseeker,79.0,4.7,5.823097,Martes,octubre,2002,0.0,3000000.0,2002-10-15,0.0
49683,Inside Daisy Clover,15.0,4.9,7.761122,Jueves,febrero,1966,0.0,4500000.0,1966-02-17,0.0
52728,Gamera vs. Gyaos,7.0,6.1,0.878849,Miércoles,marzo,1967,0.0,0.0,1967-03-15,0.0
23957,Over the Edge,36.0,7.7,1.861082,Viernes,noviembre,1979,0.0,0.0,1979-11-02,0.0
49653,Roads to Koktebel,5.0,6.8,0.472617,Jueves,septiembre,2003,0.0,0.0,2003-09-25,0.0
27344,Swamp Women,7.0,3.8,1.36807,Viernes,noviembre,1956,0.0,0.0,1956-11-16,0.0
7295,8MM 2,28.0,4.1,3.330757,Martes,noviembre,2005,0.0,0.0,2005-11-22,0.0
78237,On Probation,17.0,6.8,1.450114,Jueves,septiembre,2005,0.0,0.0,2005-09-29,0.0
29952,Bombón: The Dog,15.0,7.0,1.120045,Jueves,septiembre,2004,0.0,0.0,2004-09-23,0.0
28638,The Bird People in China,26.0,7.0,2.524187,Miércoles,junio,1998,0.0,0.0,1998-06-10,0.0
14942,Thoughtcrimes,12.0,6.7,0.741709,Miércoles,enero,2003,0.0,0.0,2003-01-01,0.0
7509,Water,35.0,6.7,2.135874,Jueves,septiembre,2005,0.0,0.0,2005-09-08,10422387.0
24269,The Temptations,14.0,6.9,1.607355,Domingo,noviembre,1998,0.0,8000000.0,1998-11-01,0.0
2117,Sophie Scholl: The Final Days,109.0,7.1,4.972236,Domingo,febrero,2005,0.0,0.0,2005-02-13,0.0
47250,The Big House,4.0,5.5,0.267404,Sábado,junio,1930,0.0,0.0,1930-06-14,0.0
36768,Uuno Turhapuro armeijan leivissä,8.0,6.4,0.8324,Viernes,agosto,1984,0.0,0.0,1984-08-31,0.0
29040,Matti: Hell Is for Heroes,12.0,5.8,1.925747,Domingo,enero,2006,0.0,0.0,2006-01-01,0.0
9912,The World's Fastest Indian,168.0,7.3,5.581311,Miércoles,octubre,2005,0.0,25000000.0,2005-10-12,0.0
24163,As Tears Go By,48.0,6.9,7.497042,Jueves,junio,1988,0.0,0.0,1988-06-09,0.0
1969,Bandidas,319.0,5.8,19.294832,Miércoles,enero,2006,0.2998947714285714,35000000.0,2006-01-18,10496317.0
31858,Made in Britain,19.0,6.4,2.097877,Jueves,febrero,1982,0.0,0.0,1982-02-25,0.0
8435,A Cock and Bull Story,43.0,6.2,2.536178,Domingo,julio,2005,0.0,0.0,2005-07-17,0.0
34187,The Bitter Tea of General Yen,20.0,5.7,2.170292,Viernes,enero,1933,0.0,0.0,1933-01-06,0.0
12116,Love in the Afternoon,24.0,7.6,1.474925,Lunes,agosto,1972,0.0,0.0,1972-08-21,0.0
53367,Charlie: The Life and Art of Charles Chaplin,27.0,6.5,10.351391,Jueves,mayo,2003,0.0,0.0,2003-05-01,0.0
38349,Wilby Wonderful,16.0,5.8,2.955368,Lunes,septiembre,2004,0.0,0.0,2004-09-13,0.0
124484,The Mystery of Rampo,1.0,7.0,0.577259,Sábado,junio,1994,0.0,0.0,1994-06-25,0.0
